,Unnamed: 0,stars,date,business_id
1598,1598,1,2012-02-26,rM-yscH8mBLYvpWnmvuPMw
1599,1599,3,2013-10-24,rM-yscH8mBLYvpWnmvuPMw
1600,1600,3,2014-03-04,rM-yscH8mBLYvpWnmvuPMw
1601,1601,1,2014-08-31,rM-yscH8mBLYvpWnmvuPMw
1602,1602,3,2014-07-11,rM-yscH8mBLYvpWnmvuPMw
1603,1603,4,2010-07-15,OcTG-KzDleuRub-pb6JS3Q
1604,1604,1,2014-06-04,rM-yscH8mBLYvpWnmvuPMw
1605,1605,4,2012-05-15,OcTG-KzDleuRub-pb6JS3Q
1606,1606,5,2013-02-19,OcTG-KzDleuRub-pb6JS3Q
1607,1607,3,2015-01-04,rM-yscH8mBLYvpWnmvuPMw
1608,1608,3,2014-03-23,OcTG-KzDleuRub-pb6JS3Q
1609,1609,5,2011-02-03,5UxCrCoS02vFlSKH0pZ-fg
1610,1610,5,2012-01-15,5UxCrCoS02vFlSKH0pZ-fg
1611,1611,5,2015-06-18,5UxCrCoS02vFlSKH0pZ-fg
1612,1612,5,2015-09-04,5UxCrCoS02vFlSKH0pZ-fg
1613,1613,4,2008-10-13,Y2p07YEC8xOsYTHWf0UxiA
1614,1614,3,2009-08-01,Y2p07YEC8xOsYTHWf0UxiA
1615,1615,2,2010-12-12,Y2p07YEC8xOsYTHWf0UxiA
1616,1616,2,2011-03-31,Y2p07YEC8xOsYTHWf0UxiA
1617,1617,3,2011-06-23,Y2p07YEC8xOsYTHWf0UxiA
1618,1618,5,2011-08-15,Y2p07YEC8xOsYTHWf0UxiA
1619,1619,1,2011-11-18,Y2p07YEC8xOsYTHWf0UxiA
1620,1620,2,2012-04-01,Y2p07YEC8xOsYTHWf0UxiA
1621,1621,5,2011-11-11,Y2p07YEC8xOsYTHWf0UxiA
1622,1622,4,2012-07-12,Y2p07YEC8xOsYTHWf0UxiA
1623,1623,3,2012-09-17,Y2p07YEC8xOsYTHWf0UxiA
1624,1624,1,2013-03-02,Y2p07YEC8xOsYTHWf0UxiA
1625,1625,1,2014-07-05,Y2p07YEC8xOsYTHWf0UxiA
1626,1626,3,2014-11-09,Y2p07YEC8xOsYTHWf0UxiA
1627,1627,1,2015-02-25,Y2p07YEC8xOsYTHWf0UxiA
1628,1628,1,2015-03-17,Y2p07YEC8xOsYTHWf0UxiA
1629,1629,4,2015-07-31,Y2p07YEC8xOsYTHWf0UxiA
1630,1630,3,2010-07-18,g58NW9q4F09wTMiI7EIjmg
1631,1631,5,2011-10-13,g58NW9q4F09wTMiI7EIjmg
1632,1632,3,2015-08-19,Y2p07YEC8xOsYTHWf0UxiA
1633,1633,2,2011-11-05,g58NW9q4F09wTMiI7EIjmg
1634,1634,5,2009-08-01,g58NW9q4F09wTMiI7EIjmg
1635,1635,1,2013-09-19,g58NW9q4F09wTMiI7EIjmg
1636,1636,5,2013-03-29,g58NW9q4F09wTMiI7EIjmg
1637,1637,1,2013-12-14,g58NW9q4F09wTMiI7EIjmg
1638,1638,5,2014-03-15,g58NW9q4F09wTMiI7EIjmg
1639,1639,4,2014-05-14,g58NW9q4F09wTMiI7EIjmg
1640,1640,1,2014-06-07,g58NW9q4F09wTMiI7EIjmg
1641,1641,4,2014-09-11,g58NW9q4F09wTMiI7EIjmg
1642,1642,5,2015-01-13,g58NW9q4F09wTMiI7EIjmg
1643,1643,1,2015-08-01,g58NW9q4F09wTMiI7EIjmg
1644,1644,1,2015-12-02,g58NW9q4F09wTMiI7EIjmg
1645,1645,4,2007-11-08,Pu5uzlZ05pqVlx6LcZbfgw
1646,1646,4,2010-08-21,Pu5uzlZ05pqVlx6LcZbfgw
1647,1647,5,2011-10-13,g58NW9q4F09wTMiI7EIjmg
1648,1648,4,2011-01-16,Pu5uzlZ05pqVlx6LcZbfgw
1649,1649,2,2012-04-01,Pu5uzlZ05pqVlx6LcZbfgw
1650,1650,1,2012-03-26,Pu5uzlZ05pqVlx6LcZbfgw
1651,1651,3,2013-02-12,Pu5uzlZ05pqVlx6LcZbfgw
1652,1652,5,2012-11-11,Pu5uzlZ05pqVlx6LcZbfgw
1653,1653,3,2012-08-29,Pu5uzlZ05pqVlx6LcZbfgw
1654,1654,1,2012-02-23,w8N1BIB2MiP53PM7ouYPQQ
1655,1655,2,2012-02-13,Pu5uzlZ05pqVlx6LcZbfgw
1656,1656,2,2015-02-07,w8N1BIB2MiP53PM7ouYPQQ
1657,1657,2,2014-05-08,w8N1BIB2MiP53PM7ouYPQQ
1658,1658,4,2015-04-04,w8N1BIB2MiP53PM7ouYPQQ
1659,1659,5,2012-05-15,f_e6RWJIERK708E4Cod1wg
1660,1660,1,2015-10-16,w8N1BIB2MiP53PM7ouYPQQ
1661,1661,4,2012-11-23,f_e6RWJIERK708E4Cod1wg
1662,1662,5,2013-03-29,f_e6RWJIERK708E4Cod1wg
1663,1663,5,2013-07-20,f_e6RWJIERK708E4Cod1wg
1664,1664,5,2013-11-15,f_e6RWJIERK708E4Cod1wg
1665,1665,5,2014-02-23,f_e6RWJIERK708E4Cod1wg
1666,1666,5,2013-11-19,f_e6RWJIERK708E4Cod1wg
1667,1667,2,2014-06-13,f_e6RWJIERK708E4Cod1wg
1668,1668,5,2014-11-21,f_e6RWJIERK708E4Cod1wg
1669,1669,5,2014-10-03,f_e6RWJIERK708E4Cod1wg
1670,1670,5,2015-02-09,f_e6RWJIERK708E4Cod1wg
1671,1671,1,2014-12-12,f_e6RWJIERK708E4Cod1wg
1672,1672,5,2015-02-13,f_e6RWJIERK708E4Cod1wg
1673,1673,4,2015-02-19,f_e6RWJIERK708E4Cod1wg
1674,1674,4,2015-03-06,f_e6RWJIERK708E4Cod1wg
1675,1675,5,2015-09-17,f_e6RWJIERK708E4Cod1wg
1676,1676,5,2008-07-05,VkFDer80GOrelWALdgNReg
1677,1677,4,2008-10-09,VkFDer80GOrelWALdgNReg
1678,1678,4,2010-05-31,VkFDer80GOrelWALdgNReg
1679,1679,5,2010-11-17,VkFDer80GOrelWALdgNReg
1680,1680,5,2011-01-17,VkFDer80GOrelWALdgNReg
1681,1681,5,2011-01-17,VkFDer80GOrelWALdgNReg
1682,1682,5,2011-03-16,VkFDer80GOrelWALdgNReg
1683,1683,5,2011-05-28,VkFDer80GOrelWALdgNReg
1684,1684,5,2011-08-02,VkFDer80GOrelWALdgNReg
1685,1685,5,2011-08-15,VkFDer80GOrelWALdgNReg
1686,1686,5,2011-07-19,VkFDer80GOrelWALdgNReg
1687,1687,5,2011-10-18,VkFDer80GOrelWALdgNReg
1688,1688,5,2012-03-16,VkFDer80GOrelWALdgNReg
1689,1689,3,2012-08-15,VkFDer80GOrelWALdgNReg
1690,1690,4,2012-09-10,VkFDer80GOrelWALdgNReg
1691,1691,5,2012-10-24,VkFDer80GOrelWALdgNReg
1692,1692,5,2012-10-06,VkFDer80GOrelWALdgNReg
1693,1693,1,2012-10-29,VkFDer80GOrelWALdgNReg
1694,1694,5,2012-12-01,VkFDer80GOrelWALdgNReg
1695,1695,2,2013-01-06,VkFDer80GOrelWALdgNReg
1696,1696,1,2013-05-28,VkFDer80GOrelWALdgNReg
1697,1697,1,2013-07-25,VkFDer80GOrelWALdgNReg
1698,1698,5,2013-09-01,VkFDer80GOrelWALdgNReg
1699,1699,5,2014-03-15,VkFDer80GOrelWALdgNReg
1700,1700,5,2014-03-16,VkFDer80GOrelWALdgNReg
1701,1701,5,2014-08-29,VkFDer80GOrelWALdgNReg
1702,1702,4,2015-02-21,VkFDer80GOrelWALdgNReg
1703,1703,5,2015-03-12,VkFDer80GOrelWALdgNReg
1704,1704,2,2014-12-16,VkFDer80GOrelWALdgNReg
1705,1705,3,2015-06-06,VkFDer80GOrelWALdgNReg
1706,1706,1,2015-06-15,VkFDer80GOrelWALdgNReg
1707,1707,3,2015-07-05,VkFDer80GOrelWALdgNReg
1708,1708,5,2015-07-27,VkFDer80GOrelWALdgNReg
1709,1709,1,2015-08-16,VkFDer80GOrelWALdgNReg
1710,1710,3,2015-10-28,VkFDer80GOrelWALdgNReg
1711,1711,5,2015-12-07,VkFDer80GOrelWALdgNReg
1712,1712,4,2009-06-19,ncJHHRHqsEKUl_5InoDBRA
1713,1713,4,2012-03-24,ncJHHRHqsEKUl_5InoDBRA
1714,1714,4,2011-11-09,ncJHHRHqsEKUl_5InoDBRA
1715,1715,4,2013-05-17,ncJHHRHqsEKUl_5InoDBRA
1716,1716,5,2015-02-22,ncJHHRHqsEKUl_5InoDBRA
1717,1717,5,2015-12-02,ncJHHRHqsEKUl_5InoDBRA
1718,1718,1,2015-09-11,ncJHHRHqsEKUl_5InoDBRA
1719,1719,4,2011-11-27,vXBc-i30S0eypUVy7TA6cw
1720,1720,2,2011-11-26,vXBc-i30S0eypUVy7TA6cw
1721,1721,2,2014-04-04,vXBc-i30S0eypUVy7TA6cw
1722,1722,1,2013-01-11,UFhcxnTzfLO-ROftyP_ukw
1723,1723,4,2012-11-24,UFhcxnTzfLO-ROftyP_ukw
1724,1724,1,2013-08-07,vXBc-i30S0eypUVy7TA6cw
1725,1725,1,2013-10-29,UFhcxnTzfLO-ROftyP_ukw
1726,1726,4,2015-07-04,UFhcxnTzfLO-ROftyP_ukw
1727,1727,1,2014-11-15,UFhcxnTzfLO-ROftyP_ukw
1728,1728,4,2015-09-09,UFhcxnTzfLO-ROftyP_ukw
1729,1729,4,2012-07-12,WNh5vxnNeWTwxotscrQ6vQ
1730,1730,1,2009-12-15,WNh5vxnNeWTwxotscrQ6vQ
1731,1731,1,2015-08-28,UFhcxnTzfLO-ROftyP_ukw
1732,1732,5,2014-04-22,WNh5vxnNeWTwxotscrQ6vQ
1733,1733,3,2014-10-31,WNh5vxnNeWTwxotscrQ6vQ
1734,1734,5,2014-12-01,WNh5vxnNeWTwxotscrQ6vQ
1735,1735,1,2014-12-06,WNh5vxnNeWTwxotscrQ6vQ
1736,1736,1,2015-04-27,WNh5vxnNeWTwxotscrQ6vQ
1737,1737,4,2008-08-31,83_p9vIqOq1TUIf3_GD7bA
1738,1738,5,2008-05-26,83_p9vIqOq1TUIf3_GD7bA
1739,1739,5,2008-09-14,83_p9vIqOq1TUIf3_GD7bA
1740,1740,5,2008-12-02,83_p9vIqOq1TUIf3_GD7bA
1741,1741,5,2008-10-13,83_p9vIqOq1TUIf3_GD7bA
1742,1742,5,2009-04-06,83_p9vIqOq1TUIf3_GD7bA
1743,1743,5,2008-12-03,83_p9vIqOq1TUIf3_GD7bA
1744,1744,5,2009-07-15,83_p9vIqOq1TUIf3_GD7bA
1745,1745,5,2008-12-03,83_p9vIqOq1TUIf3_GD7bA
1746,1746,5,2009-08-26,83_p9vIqOq1TUIf3_GD7bA
1747,1747,5,2009-10-17,83_p9vIqOq1TUIf3_GD7bA
1748,1748,5,2009-10-26,83_p9vIqOq1TUIf3_GD7bA
1749,1749,5,2009-11-07,83_p9vIqOq1TUIf3_GD7bA
1750,1750,5,2009-12-26,83_p9vIqOq1TUIf3_GD7bA
1751,1751,5,2010-01-05,83_p9vIqOq1TUIf3_GD7bA
1752,1752,5,2009-12-29,83_p9vIqOq1TUIf3_GD7bA
1753,1753,3,2010-01-25,83_p9vIqOq1TUIf3_GD7bA
1754,1754,5,2010-02-04,83_p9vIqOq1TUIf3_GD7bA
1755,1755,5,2010-03-13,83_p9vIqOq1TUIf3_GD7bA
1756,1756,4,2010-03-18,83_p9vIqOq1TUIf3_GD7bA
1757,1757,5,2010-04-11,83_p9vIqOq1TUIf3_GD7bA
1758,1758,5,2010-05-04,83_p9vIqOq1TUIf3_GD7bA
1759,1759,5,2010-07-15,83_p9vIqOq1TUIf3_GD7bA
1760,1760,4,2010-07-15,83_p9vIqOq1TUIf3_GD7bA
1761,1761,5,2010-07-18,83_p9vIqOq1TUIf3_GD7bA
1762,1762,5,2010-08-02,83_p9vIqOq1TUIf3_GD7bA
1763,1763,5,2010-08-23,83_p9vIqOq1TUIf3_GD7bA
1764,1764,5,2010-10-07,83_p9vIqOq1TUIf3_GD7bA
1765,1765,5,2010-10-11,83_p9vIqOq1TUIf3_GD7bA
1766,1766,4,2010-09-05,83_p9vIqOq1TUIf3_GD7bA
1767,1767,5,2010-10-18,83_p9vIqOq1TUIf3_GD7bA
1768,1768,3,2010-10-13,83_p9vIqOq1TUIf3_GD7bA
1769,1769,5,2010-12-10,83_p9vIqOq1TUIf3_GD7bA
1770,1770,5,2011-01-01,83_p9vIqOq1TUIf3_GD7bA
1771,1771,5,2011-01-01,83_p9vIqOq1TUIf3_GD7bA
1772,1772,5,2011-02-13,83_p9vIqOq1TUIf3_GD7bA
1773,1773,3,2011-01-31,83_p9vIqOq1TUIf3_GD7bA
1774,1774,4,2011-04-01,83_p9vIqOq1TUIf3_GD7bA
1775,1775,5,2011-02-16,83_p9vIqOq1TUIf3_GD7bA
1776,1776,5,2011-02-25,83_p9vIqOq1TUIf3_GD7bA
1777,1777,4,2011-06-08,83_p9vIqOq1TUIf3_GD7bA
1778,1778,3,2011-07-12,83_p9vIqOq1TUIf3_GD7bA
1779,1779,3,2011-06-25,83_p9vIqOq1TUIf3_GD7bA
1780,1780,5,2011-07-31,83_p9vIqOq1TUIf3_GD7bA
1781,1781,3,2011-07-31,83_p9vIqOq1TUIf3_GD7bA
1782,1782,5,2011-07-31,83_p9vIqOq1TUIf3_GD7bA
1783,1783,4,2011-08-05,83_p9vIqOq1TUIf3_GD7bA
1784,1784,3,2011-08-13,83_p9vIqOq1TUIf3_GD7bA
1785,1785,5,2011-09-28,83_p9vIqOq1TUIf3_GD7bA
1786,1786,3,2012-03-03,83_p9vIqOq1TUIf3_GD7bA
1787,1787,5,2012-05-01,83_p9vIqOq1TUIf3_GD7bA
1788,1788,5,2012-05-02,83_p9vIqOq1TUIf3_GD7bA
1789,1789,4,2012-07-08,83_p9vIqOq1TUIf3_GD7bA
1790,1790,4,2012-07-26,83_p9vIqOq1TUIf3_GD7bA
1791,1791,4,2012-08-12,83_p9vIqOq1TUIf3_GD7bA
1792,1792,5,2012-09-02,83_p9vIqOq1TUIf3_GD7bA
1793,1793,4,2012-09-03,83_p9vIqOq1TUIf3_GD7bA
1794,1794,4,2012-12-27,83_p9vIqOq1TUIf3_GD7bA
1795,1795,5,2012-11-04,83_p9vIqOq1TUIf3_GD7bA
1796,1796,5,2011-11-19,83_p9vIqOq1TUIf3_GD7bA
1797,1797,4,2013-01-26,83_p9vIqOq1TUIf3_GD7bA
1798,1798,5,2013-04-09,83_p9vIqOq1TUIf3_GD7bA
1799,1799,4,2013-01-06,83_p9vIqOq1TUIf3_GD7bA
1800,1800,4,2013-08-10,83_p9vIqOq1TUIf3_GD7bA
1801,1801,5,2013-09-11,83_p9vIqOq1TUIf3_GD7bA
1802,1802,4,2013-09-02,83_p9vIqOq1TUIf3_GD7bA
1803,1803,5,2014-02-06,83_p9vIqOq1TUIf3_GD7bA
1804,1804,4,2014-02-07,83_p9vIqOq1TUIf3_GD7bA
1805,1805,5,2014-05-04,83_p9vIqOq1TUIf3_GD7bA
1806,1806,4,2012-03-02,83_p9vIqOq1TUIf3_GD7bA
1807,1807,3,2014-06-01,83_p9vIqOq1TUIf3_GD7bA
1808,1808,5,2014-06-25,83_p9vIqOq1TUIf3_GD7bA
1809,1809,4,2014-07-31,83_p9vIqOq1TUIf3_GD7bA
1810,1810,5,2014-09-08,83_p9vIqOq1TUIf3_GD7bA
1811,1811,2,2014-09-15,83_p9vIqOq1TUIf3_GD7bA
1812,1812,3,2014-09-29,83_p9vIqOq1TUIf3_GD7bA
1813,1813,4,2014-10-09,83_p9vIqOq1TUIf3_GD7bA
1814,1814,5,2014-11-20,83_p9vIqOq1TUIf3_GD7bA
1815,1815,3,2014-11-28,83_p9vIqOq1TUIf3_GD7bA
1816,1816,1,2014-12-13,83_p9vIqOq1TUIf3_GD7bA
1817,1817,4,2014-12-16,83_p9vIqOq1TUIf3_GD7bA
1818,1818,5,2014-12-31,83_p9vIqOq1TUIf3_GD7bA
1819,1819,5,2014-12-20,83_p9vIqOq1TUIf3_GD7bA
1820,1820,4,2015-01-28,83_p9vIqOq1TUIf3_GD7bA
1821,1821,4,2015-03-06,83_p9vIqOq1TUIf3_GD7bA
1822,1822,5,2015-03-17,83_p9vIqOq1TUIf3_GD7bA
1823,1823,5,2015-04-25,83_p9vIqOq1TUIf3_GD7bA
1824,1824,4,2015-04-27,83_p9vIqOq1TUIf3_GD7bA
1825,1825,2,2015-05-22,83_p9vIqOq1TUIf3_GD7bA
1826,1826,4,2015-04-29,83_p9vIqOq1TUIf3_GD7bA
1827,1827,3,2015-08-06,83_p9vIqOq1TUIf3_GD7bA
1828,1828,4,2015-08-23,83_p9vIqOq1TUIf3_GD7bA
1829,1829,5,2015-09-03,83_p9vIqOq1TUIf3_GD7bA
1830,1830,5,2015-09-04,83_p9vIqOq1TUIf3_GD7bA
1831,1831,1,2015-11-06,83_p9vIqOq1TUIf3_GD7bA
1832,1832,5,2012-06-18,1xRLO1NM8-3soskp2fEgyw
1833,1833,5,2015-12-24,83_p9vIqOq1TUIf3_GD7bA
1834,1834,3,2012-11-26,1xRLO1NM8-3soskp2fEgyw
1835,1835,2,2013-02-18,1xRLO1NM8-3soskp2fEgyw
1836,1836,4,2015-04-08,1xRLO1NM8-3soskp2fEgyw
1837,1837,4,2014-08-17,1xRLO1NM8-3soskp2fEgyw
1838,1838,4,2014-08-26,1xRLO1NM8-3soskp2fEgyw
1839,1839,3,2007-10-12,Ts4xsKPU7FNPPZRj-nRjIg
1840,1840,5,2015-04-14,1xRLO1NM8-3soskp2fEgyw
1841,1841,2,2008-01-04,Ts4xsKPU7FNPPZRj-nRjIg
1842,1842,4,2009-04-08,Ts4xsKPU7FNPPZRj-nRjIg
1843,1843,2,2010-01-12,Ts4xsKPU7FNPPZRj-nRjIg
1844,1844,4,2009-08-08,Ts4xsKPU7FNPPZRj-nRjIg
1845,1845,2,2010-03-22,Ts4xsKPU7FNPPZRj-nRjIg
1846,1846,4,2009-01-01,Ts4xsKPU7FNPPZRj-nRjIg
1847,1847,3,2010-07-25,Ts4xsKPU7FNPPZRj-nRjIg
1848,1848,2,2010-07-28,Ts4xsKPU7FNPPZRj-nRjIg
1849,1849,4,2010-11-15,Ts4xsKPU7FNPPZRj-nRjIg
1850,1850,3,2010-12-10,Ts4xsKPU7FNPPZRj-nRjIg
1851,1851,3,2010-12-28,Ts4xsKPU7FNPPZRj-nRjIg
1852,1852,4,2011-03-02,Ts4xsKPU7FNPPZRj-nRjIg
1853,1853,4,2011-01-27,Ts4xsKPU7FNPPZRj-nRjIg
1854,1854,4,2011-05-16,Ts4xsKPU7FNPPZRj-nRjIg
1855,1855,3,2011-08-26,Ts4xsKPU7FNPPZRj-nRjIg
1856,1856,2,2012-01-30,Ts4xsKPU7FNPPZRj-nRjIg
1857,1857,2,2012-02-11,Ts4xsKPU7FNPPZRj-nRjIg
1858,1858,4,2012-03-07,Ts4xsKPU7FNPPZRj-nRjIg
1859,1859,2,2012-02-29,Ts4xsKPU7FNPPZRj-nRjIg
1860,1860,3,2012-02-28,Ts4xsKPU7FNPPZRj-nRjIg
1861,1861,4,2012-07-04,Ts4xsKPU7FNPPZRj-nRjIg
1862,1862,3,2012-04-03,Ts4xsKPU7FNPPZRj-nRjIg
1863,1863,2,2012-09-30,Ts4xsKPU7FNPPZRj-nRjIg
1864,1864,4,2012-09-25,Ts4xsKPU7FNPPZRj-nRjIg
1865,1865,3,2012-10-19,Ts4xsKPU7FNPPZRj-nRjIg
1866,1866,4,2013-02-16,Ts4xsKPU7FNPPZRj-nRjIg
1867,1867,2,2012-05-08,Ts4xsKPU7FNPPZRj-nRjIg
1868,1868,2,2013-03-24,Ts4xsKPU7FNPPZRj-nRjIg
1869,1869,2,2013-05-09,Ts4xsKPU7FNPPZRj-nRjIg
1870,1870,1,2013-07-09,Ts4xsKPU7FNPPZRj-nRjIg
1871,1871,3,2013-09-08,Ts4xsKPU7FNPPZRj-nRjIg
1872,1872,1,2013-11-04,Ts4xsKPU7FNPPZRj-nRjIg
1873,1873,1,2013-10-30,Ts4xsKPU7FNPPZRj-nRjIg
1874,1874,4,2013-12-04,Ts4xsKPU7FNPPZRj-nRjIg
1875,1875,2,2014-01-13,Ts4xsKPU7FNPPZRj-nRjIg
1876,1876,1,2014-02-07,Ts4xsKPU7FNPPZRj-nRjIg
1877,1877,3,2014-05-29,Ts4xsKPU7FNPPZRj-nRjIg
1878,1878,1,2014-05-30,Ts4xsKPU7FNPPZRj-nRjIg
1879,1879,4,2014-05-31,Ts4xsKPU7FNPPZRj-nRjIg
1880,1880,3,2014-06-29,Ts4xsKPU7FNPPZRj-nRjIg
1881,1881,4,2014-07-06,Ts4xsKPU7FNPPZRj-nRjIg
1882,1882,2,2014-10-05,Ts4xsKPU7FNPPZRj-nRjIg
1883,1883,4,2014-07-09,Ts4xsKPU7FNPPZRj-nRjIg
1884,1884,3,2014-01-13,Ts4xsKPU7FNPPZRj-nRjIg
1885,1885,3,2015-01-10,Ts4xsKPU7FNPPZRj-nRjIg
1886,1886,1,2014-03-09,Ts4xsKPU7FNPPZRj-nRjIg
1887,1887,4,2015-01-18,Ts4xsKPU7FNPPZRj-nRjIg
1888,1888,5,2015-01-24,Ts4xsKPU7FNPPZRj-nRjIg
1889,1889,4,2015-03-15,Ts4xsKPU7FNPPZRj-nRjIg
1890,1890,3,2015-03-30,Ts4xsKPU7FNPPZRj-nRjIg
1891,1891,5,2015-06-11,Ts4xsKPU7FNPPZRj-nRjIg
1892,1892,4,2011-12-12,UtWJ8NGMg-3z28s0RzlUoQ
1893,1893,3,2012-07-26,UtWJ8NGMg-3z28s0RzlUoQ
1894,1894,4,2012-07-16,UtWJ8NGMg-3z28s0RzlUoQ
1895,1895,4,2012-07-07,UtWJ8NGMg-3z28s0RzlUoQ
1896,1896,2,2012-11-13,UtWJ8NGMg-3z28s0RzlUoQ
1897,1897,2,2014-07-10,UtWJ8NGMg-3z28s0RzlUoQ
1898,1898,3,2014-06-14,UtWJ8NGMg-3z28s0RzlUoQ
1899,1899,2,2014-12-24,UtWJ8NGMg-3z28s0RzlUoQ
1900,1900,2,2015-06-25,Ts4xsKPU7FNPPZRj-nRjIg
1901,1901,3,2015-01-30,UtWJ8NGMg-3z28s0RzlUoQ
1902,1902,3,2014-12-25,UtWJ8NGMg-3z28s0RzlUoQ
1903,1903,2,2015-07-08,UtWJ8NGMg-3z28s0RzlUoQ
1904,1904,4,2015-12-16,UtWJ8NGMg-3z28s0RzlUoQ
1905,1905,4,2011-02-24,Nnk1gNKSi_12ziNuK2llxA
1906,1906,4,2014-10-28,Nnk1gNKSi_12ziNuK2llxA
1907,1907,4,2015-04-15,Nnk1gNKSi_12ziNuK2llxA
1908,1908,4,2015-12-19,Nnk1gNKSi_12ziNuK2llxA
1909,1909,5,2009-04-01,Px-EjhtV9XJcEs1ty4giAg
1910,1910,5,2011-11-22,Px-EjhtV9XJcEs1ty4giAg
1911,1911,5,2012-07-18,Px-EjhtV9XJcEs1ty4giAg
1912,1912,5,2015-04-30,Px-EjhtV9XJcEs1ty4giAg
1913,1913,5,2013-01-08,2i6lkGef2_GMudi6SbRX2w
1914,1914,5,2013-08-14,2i6lkGef2_GMudi6SbRX2w
1915,1915,5,2013-12-16,2i6lkGef2_GMudi6SbRX2w
1916,1916,1,2014-04-11,2i6lkGef2_GMudi6SbRX2w
1917,1917,5,2014-06-30,2i6lkGef2_GMudi6SbRX2w
1918,1918,5,2015-12-01,2i6lkGef2_GMudi6SbRX2w
1919,1919,2,2009-03-28,t15LDNaHFpu-bAEJSdoV-g
1920,1920,1,2011-11-06,t15LDNaHFpu-bAEJSdoV-g
1921,1921,4,2013-01-20,t15LDNaHFpu-bAEJSdoV-g
1922,1922,1,2012-06-27,t15LDNaHFpu-bAEJSdoV-g
1923,1923,1,2013-02-09,t15LDNaHFpu-bAEJSdoV-g
1924,1924,1,2014-11-15,t15LDNaHFpu-bAEJSdoV-g
1925,1925,1,2014-01-29,t15LDNaHFpu-bAEJSdoV-g
1926,1926,1,2009-04-05,bZcqORBnVApUA2-SEn7VEQ
1927,1927,1,2014-10-02,t15LDNaHFpu-bAEJSdoV-g
1928,1928,3,2010-10-23,bZcqORBnVApUA2-SEn7VEQ
1929,1929,1,2010-05-05,bZcqORBnVApUA2-SEn7VEQ
1930,1930,4,2011-06-10,bZcqORBnVApUA2-SEn7VEQ
1931,1931,1,2014-09-05,bZcqORBnVApUA2-SEn7VEQ
1932,1932,5,2007-09-20,WWlNzfSllSQhr4whj0W_ng
1933,1933,1,2013-09-26,bZcqORBnVApUA2-SEn7VEQ
1934,1934,5,2009-05-10,WWlNzfSllSQhr4whj0W_ng
1935,1935,5,2009-05-12,WWlNzfSllSQhr4whj0W_ng
1936,1936,5,2009-10-13,WWlNzfSllSQhr4whj0W_ng
1937,1937,5,2009-01-20,WWlNzfSllSQhr4whj0W_ng
1938,1938,5,2008-07-05,WWlNzfSllSQhr4whj0W_ng
1939,1939,5,2009-04-16,WWlNzfSllSQhr4whj0W_ng
1940,1940,5,2010-04-29,WWlNzfSllSQhr4whj0W_ng
1941,1941,5,2010-11-18,WWlNzfSllSQhr4whj0W_ng
1942,1942,4,2010-12-18,WWlNzfSllSQhr4whj0W_ng
1943,1943,5,2011-02-03,WWlNzfSllSQhr4whj0W_ng
1944,1944,5,2011-02-19,WWlNzfSllSQhr4whj0W_ng
1945,1945,5,2011-03-29,WWlNzfSllSQhr4whj0W_ng
1946,1946,5,2011-05-18,WWlNzfSllSQhr4whj0W_ng
1947,1947,5,2011-06-10,WWlNzfSllSQhr4whj0W_ng
1948,1948,5,2011-06-12,WWlNzfSllSQhr4whj0W_ng
1949,1949,5,2011-08-29,WWlNzfSllSQhr4whj0W_ng
1950,1950,5,2011-11-08,WWlNzfSllSQhr4whj0W_ng
1951,1951,4,2011-07-22,WWlNzfSllSQhr4whj0W_ng
1952,1952,5,2012-01-06,WWlNzfSllSQhr4whj0W_ng
1953,1953,5,2011-11-16,WWlNzfSllSQhr4whj0W_ng
1954,1954,5,2012-01-21,WWlNzfSllSQhr4whj0W_ng
1955,1955,5,2012-01-15,WWlNzfSllSQhr4whj0W_ng
1956,1956,5,2012-02-22,WWlNzfSllSQhr4whj0W_ng
1957,1957,5,2012-05-30,WWlNzfSllSQhr4whj0W_ng
1958,1958,5,2012-06-10,WWlNzfSllSQhr4whj0W_ng
1959,1959,5,2012-04-07,WWlNzfSllSQhr4whj0W_ng
1960,1960,5,2012-09-15,WWlNzfSllSQhr4whj0W_ng
1961,1961,5,2012-11-29,WWlNzfSllSQhr4whj0W_ng
1962,1962,5,2012-12-14,WWlNzfSllSQhr4whj0W_ng
1963,1963,5,2012-12-19,WWlNzfSllSQhr4whj0W_ng
1964,1964,5,2012-11-10,WWlNzfSllSQhr4whj0W_ng
1965,1965,5,2012-11-06,WWlNzfSllSQhr4whj0W_ng
1966,1966,5,2012-07-03,WWlNzfSllSQhr4whj0W_ng
1967,1967,5,2012-12-21,WWlNzfSllSQhr4whj0W_ng
1968,1968,5,2013-02-07,WWlNzfSllSQhr4whj0W_ng
1969,1969,5,2013-02-14,WWlNzfSllSQhr4whj0W_ng
1970,1970,5,2013-02-20,WWlNzfSllSQhr4whj0W_ng
1971,1971,5,2013-04-04,WWlNzfSllSQhr4whj0W_ng
1972,1972,5,2013-05-21,WWlNzfSllSQhr4whj0W_ng
1973,1973,5,2013-04-13,WWlNzfSllSQhr4whj0W_ng
1974,1974,5,2013-06-06,WWlNzfSllSQhr4whj0W_ng
1975,1975,5,2013-10-14,WWlNzfSllSQhr4whj0W_ng
1976,1976,5,2013-10-11,WWlNzfSllSQhr4whj0W_ng
